Model,Glucose_uptake,Oxygen_uptake,Growth_rate
iYO844,5.625,26.25,0.4674139954283746
iYO844,5.625,27.0,0.4674139954283746
iYO844,5.625,27.75,0.4674139954283746
iYO844,5.625,28.5,0.4674139954283746
iYO844,5.625,29.25,0.4674139954283746
iYO844,5.625,30.0,0.4674139954283746
iYO844,6.0,0.0,0.0
iYO844,6.0,0.75,0.0473324021496833
iYO844,6.0,1.5,0.0723907326995158
iYO844,6.0,2.25,0.09744906324934811
iYO844,6.0,3.0,0.12250739379918053
iYO844,6.0,3.75,0.14756572434901286
iYO844,6.0,4.5,0.17262405489884516
iYO844,6.0,5.25,0.19768238544867753
iYO844,6.0,6.0,0.22274071599850984
iYO844,6.0,6.75,0.2477990465483426
iYO844,6.0,7.5,0.2728573770981749
iYO844,6.0,8.25,0.2979157076480073
iYO844,6.0,9.0,0.3212200195514959
iYO844,6.0,9.75,0.33872239241167773
iYO844,6.0,10.5,0.35622476527185154
iYO844,6.0,11.25,0.3737271381320243
iYO844,6.0,12.0,0.3910687321589523
iYO844,6.0,12.75,0.4077920660999601
iYO844,6.0,13.5,0.42451540004096794
iYO844,6.0,14.25,0.44123873398197566
iYO844,6.0,15.0,0.4579620679229835
iYO844,6.0,15.75,0.4746854018639915
iYO844,6.0,16.5,0.4914087358049995
iYO844,6.0,17.25,0.500800709387544
iYO844,6.0,18.0,0.5008007093875442
iYO844,6.0,18.75,0.5008007093875442
iYO844,6.0,19.5,0.5008007093875442
iYO844,6.0,20.25,0.5008007093875442
iYO844,6.0,21.0,0.5008007093875442
iYO844,6.0,21.75,0.5008007093875442
iYO844,6.0,22.5,0.5008007093875442
iYO844,6.0,23.25,0.5008007093875442
iYO844,6.0,24.0,0.5008007093875442
iYO844,6.0,24.75,0.5008007093875442
iYO844,6.0,25.5,0.5008007093875442
iYO844,6.0,26.25,0.5008007093875442
iYO844,6.0,27.0,0.5008007093875442
iYO844,6.0,27.75,0.5008007093875442
iYO844,6.0,28.5,0.5008007093875442
iYO844,6.0,29.25,0.5008007093875442
iYO844,6.0,30.0,0.5008007093875442
iYO844,6.375,0.0,0.0
iYO844,6.375,0.75,0.05290092004964635
iYO844,6.375,1.5,0.07795925059947856
iYO844,6.375,2.25,0.10301758114931087
iYO844,6.375,3.0,0.12807591169914329
iYO844,6.375,3.75,0.1531342422489756
iYO844,6.375,4.5,0.1781925727988079
iYO844,6.375,5.25,0.2032509033486402
iYO844,6.375,6.0,0.2283092338984726
iYO844,6.375,6.75,0.2533675644483053
iYO844,6.375,7.5,0.2784258949981377
iYO844,6.375,8.25,0.30348422554797
iYO844,6.375,9.0,0.32854255609780236
iYO844,6.375,9.75,0.3495326815311953
iYO844,6.375,10.5,0.36703505439137274
iYO844,6.375,11.25,0.3845374272515506
iYO844,6.375,12.0,0.4020398001117281
iYO844,6.375,12.75,0.4193697588283508
iYO844,6.375,13.5,0.43609309276935876
iYO844,6.375,14.25,0.4528164267103666
iYO844,6.375,15.0,0.46953976065137437
iYO844,6.375,15.75,0.4862630945923822
iYO844,6.375,16.5,0.5029864285333903
iYO844,6.375,17.25,0.5197097624743979
iYO844,6.375,18.0,0.5341874233467139
iYO844,6.375,18.75,0.5341874233467138
iYO844,6.375,19.5,0.5341874233467138
iYO844,6.375,20.25,0.5341874233467138
iYO844,6.375,21.0,0.5341874233467138
iYO844,6.375,21.75,0.5341874233467138
iYO844,6.375,22.5,0.5341874233467138
iYO844,6.375,23.25,0.5341874233467138
iYO844,6.375,24.0,0.5341874233467138
iYO844,6.375,24.75,0.5341874233467138
iYO844,6.375,25.5,0.5341874233467138
iYO844,6.375,26.25,0.5341874233467138
iYO844,6.375,27.0,0.5341874233467138
iYO844,6.375,27.75,0.5341874233467138
iYO844,6.375,28.5,0.5341874233467138
iYO844,6.375,29.25,0.5341874233467138
iYO844,6.375,30.0,0.5341874233467138
iYO844,6.75,0.0,0.0
iYO844,6.75,0.75,0.05846943794960882
iYO844,6.75,1.5,0.08352776849944113
iYO844,6.75,2.25,0.10858609904927354
iYO844,6.75,3.0,0.13364442959910594
iYO844,6.75,3.75,0.15870276014893825
iYO844,6.75,4.5,0.18376109069877056
iYO844,6.75,5.25,0.20881942124860287
iYO844,6.75,6.0,0.23387775179843528
iYO844,6.75,6.75,0.258936082348268
iYO844,6.75,7.5,0.28399441289810035
iYO844,6.75,8.25,0.30905274344793265
iYO844,6.75,9.0,0.334111073997765
iYO844,6.75,9.75,0.3591694045475973
iYO844,6.75,10.5,0.3778453435108949
iYO844,6.75,11.25,0.3953477163710721
iYO844,6.75,12.0,0.41285008923125
iYO844,6.75,12.75,0.43035246209142747
iYO844,6.75,13.5,0.44767078549774864
iYO844,6.75,14.25,0.4643941194387567
iYO844,6.75,15.0,0.48111745337976436
iYO844,6.75,15.75,0.49784078732077236
iYO844,6.75,16.5,0.51456412126178
iYO844,6.75,17.25,0.531287455202788
iYO844,6.75,18.0,0.5480107891437958
iYO844,6.75,18.75,0.5647341230848035
iYO844,6.75,19.5,0.5675741373058831
iYO844,6.75,20.25,0.5675741373058814
iYO844,6.75,21.0,0.5675741373058814
iYO844,6.75,21.75,0.5675741373058814
iYO844,6.75,22.5,0.5675741373058814
iYO844,6.75,23.25,0.5675741373058814
iYO844,6.75,24.0,0.5675741373058814
iYO844,6.75,24.75,0.5675741373058814
iYO844,6.75,25.5,0.5675741373058814
iYO844,6.75,26.25,0.5675741373058814
iYO844,6.75,27.0,0.5675741373058814
iYO844,6.75,27.75,0.5675741373058814
iYO844,6.75,28.5,0.5675741373058814
iYO844,6.75,29.25,0.5675741373058814
iYO844,6.75,30.0,0.5675741373058814
iYO844,7.125,0.0,0.0
iYO844,7.125,0.75,0.06403795584957175
iYO844,7.125,1.5,0.08909628639940406
iYO844,7.125,2.25,0.11415461694923655
iYO844,7.125,3.0,0.13921294749906896
iYO844,7.125,3.75,0.16427127804890126
iYO844,7.125,4.5,0.18932960859873355
iYO844,7.125,5.25,0.21438793914856585
iYO844,7.125,6.0,0.23944626969839825
iYO844,7.125,6.75,0.2645046002482305
iYO844,7.125,7.5,0.28956293079806283
iYO844,7.125,8.25,0.3146212613478952
iYO844,7.125,9.0,0.33967959189772756
iYO844,7.125,9.75,0.36473792244755987
iYO844,7.125,10.5,0.38865563263041625
iYO844,7.125,11.25,0.4061580054905938
iYO844,7.125,12.0,0.4236603783507715
iYO844,7.125,12.75,0.4411627512109487
iYO844,7.125,13.5,0.45866512407112586
iYO844,7.125,14.25,0.4759718121671467
iYO844,7.125,15.0,0.4926951461081546
iYO844,7.125,15.75,0.5094184800491625
iYO844,7.125,16.5,0.5261418139901703
iYO844,7.125,17.25,0.5428651479311779
iYO844,7.125,18.0,0.5595884818721859
iYO844,7.125,18.75,0.5763118158131937
iYO844,7.125,19.5,0.5930351497542017
iYO844,7.125,20.25,0.6009608512650525
iYO844,7.125,21.0,0.6009608512650533
iYO844,7.125,21.75,0.6009608512650533
iYO844,7.125,22.5,0.6009608512650533
iYO844,7.125,23.25,0.6009608512650533
iYO844,7.125,24.0,0.6009608512650533
iYO844,7.125,24.75,0.6009608512650533
iYO844,7.125,25.5,0.6009608512650533
iYO844,7.125,26.25,0.6009608512650533
iYO844,7.125,27.0,0.6009608512650533
iYO844,7.125,27.75,0.6009608512650533
iYO844,7.125,28.5,0.6009608512650533
iYO844,7.125,29.25,0.6009608512650533
iYO844,7.125,30.0,0.6009608512650533
iYO844,7.5,0.0,0.0
iYO844,7.5,0.75,0.06960647374953435
iYO844,7.5,1.5,0.09466480429936665
iYO844,7.5,2.25,0.11972313484919915
iYO844,7.5,3.0,0.14478146539903156
iYO844,7.5,3.75,0.16983979594886395
iYO844,7.5,4.5,0.19489812649869626
iYO844,7.5,5.25,0.21995645704852856
iYO844,7.5,6.0,0.24501478759836096
iYO844,7.5,6.75,0.2700731181481933
iYO844,7.5,7.5,0.2951314486980256
iYO844,7.5,8.25,0.3201897792478579
iYO844,7.5,9.0,0.3452481097976902
iYO844,7.5,9.75,0.3703064403475225
iYO844,7.5,10.5,0.3953647708973549
iYO844,7.5,11.25,0.4169682946101154
iYO844,7.5,12.0,0.43447066747029267
iYO844,7.5,12.75,0.45197304033047037
iYO844,7.5,13.5,0.46947541319064845
iYO844,7.5,14.25,0.48697778605082565
iYO844,7.5,15.0,0.5042728388365436
iYO844,7.5,15.75,0.5209961727775516
iYO844,7.5,16.5,0.5377195067185595
iYO844,7.5,17.25,0.5544428406595672
iYO844,7.5,18.0,0.571166174600575
iYO844,7.5,18.75,0.5878895085415828
iYO844,7.5,19.5,0.6046128424825908
iYO844,7.5,20.25,0.6213361764235982
iYO844,7.5,21.0,0.6241848146320877
iYO844,7.5,21.75,0.6241848146320877
iYO844,7.5,22.5,0.6241848146320877
iYO844,7.5,23.25,0.6241848146320877
iYO844,7.5,24.0,0.6241848146320877
iYO844,7.5,24.75,0.6241848146320877
iYO844,7.5,25.5,0.6241848146320877
iYO844,7.5,26.25,0.6241848146320877
iYO844,7.5,27.0,0.6241848146320877
iYO844,7.5,27.75,0.6241848146320877
iYO844,7.5,28.5,0.6241848146320877
iYO844,7.5,29.25,0.6241848146320877
iYO844,7.5,30.0,0.6241848146320877
iYO844,7.875,0.0,0.0
iYO844,7.875,0.75,0.07517499164949722
iYO844,7.875,1.5,0.1002333221993295
iYO844,7.875,2.25,0.1252916527491618
iYO844,7.875,3.0,0.15034998329899418
iYO844,7.875,3.75,0.1754083138488265
iYO844,7.875,4.5,0.2004666443986588
iYO844,7.875,5.25,0.2255249749484911
iYO844,7.875,6.0,0.25058330549832347
iYO844,7.875,6.75,0.2756416360481558
iYO844,7.875,7.5,0.3006999665979881
iYO844,7.875,8.25,0.3257582971478205
iYO844,7.875,9.0,0.3508166276976528
iYO844,7.875,9.75,0.3758749582474852
iYO844,7.875,10.5,0.4009332887973175
iYO844,7.875,11.25,0.4259916193471498
iYO844,7.875,12.0,0.4452809565898144
iYO844,7.875,12.75,0.4627833294499919
iYO844,7.875,13.5,0.4802857023101694
iYO844,7.875,14.25,0.4977880751703473
iYO844,7.875,15.0,0.5152904480305248
iYO844,7.875,15.75,0.5325738655059418
iYO844,7.875,16.5,0.5492971994469497
iYO844,7.875,17.25,0.5660205333879578
iYO844,7.875,18.0,0.5827438673289653
iYO844,7.875,18.75,0.5994672012699732
iYO844,7.875,19.5,0.616190535210981
iYO844,7.875,20.25,0.6241848146321011
iYO844,7.875,21.0,0.6241848146320946
iYO844,7.875,21.75,0.6241848146320946
iYO844,7.875,22.5,0.6241848146320951
iYO844,7.875,23.25,0.6241848146320922
iYO844,7.875,24.0,0.6241848146320866
iYO844,7.875,24.75,0.6241848146320866
iYO844,7.875,25.5,0.6241848146320866
iYO844,7.875,26.25,0.6241848146320866
iYO844,7.875,27.0,0.6241848146320866
iYO844,7.875,27.75,0.6241848146320866
iYO844,7.875,28.5,0.6241848146320866
iYO844,7.875,29.25,0.6241848146320866
iYO844,7.875,30.0,0.6241848146320866
iYO844,8.25,0.0,0.0
iYO844,8.25,0.75,0.08074350954946
iYO844,8.25,1.5,0.1058018400992923
iYO844,8.25,2.25,0.1308601706491246
iYO844,8.25,3.0,0.15591850119895703
iYO844,8.25,3.75,0.18097683174878934
iYO844,8.25,4.5,0.20603516229862165
iYO844,8.25,5.25,0.23109349284845396
iYO844,8.25,6.0,0.25615182339828635
iYO844,8.25,6.75,0.28121015394811866
iYO844,8.25,7.5,0.30626848449795097
iYO844,8.25,8.25,0.3313268150477834
iYO844,8.25,9.0,0.3563851455976157
iYO844,8.25,9.75,0.381443476147448
iYO844,8.25,10.5,0.4065018066972803
iYO844,8.25,11.25,0.4315601372471126
iYO844,8.25,12.0,0.45609124570933507
iYO844,8.25,12.75,0.47359361856951343
iYO844,8.25,13.5,0.491095991429691
iYO844,8.25,14.25,0.5085983642898686
iYO844,8.25,15.0,0.5261007371500472
iYO844,8.25,15.75,0.5436031100102239
iYO844,8.25,16.5,0.5608748921753394
iYO844,8.25,17.25,0.5775982261163473
iYO844,8.25,18.0,0.5943215600573551
iYO844,8.25,18.75,0.6110448939983629
iYO844,8.25,19.5,0.6241848146320916
iYO844,8.25,20.25,0.6241848146320933
iYO844,8.25,21.0,0.624184814632099
iYO844,8.25,21.75,0.6241848146320876
iYO844,8.25,22.5,0.6241848146320876
iYO844,8.25,23.25,0.6241848146320876
iYO844,8.25,24.0,0.6241848146320876
iYO844,8.25,24.75,0.6241848146320876
iYO844,8.25,25.5,0.6241848146320876
iYO844,8.25,26.25,0.6241848146320876
iYO844,8.25,27.0,0.6241848146320876
iYO844,8.25,27.75,0.6241848146320876
iYO844,8.25,28.5,0.6241848146320876
iYO844,8.25,29.25,0.6241848146320876
iYO844,8.25,30.0,0.6241848146320876
iYO844,8.625,0.0,0.0
iYO844,8.625,0.75,0.0863120274494225
iYO844,8.625,1.5,0.11137035799925493
iYO844,8.625,2.25,0.13642868854908724
iYO844,8.625,3.0,0.16148701909891963
iYO844,8.625,3.75,0.18654534964875194
iYO844,8.625,4.5,0.21160368019858422
iYO844,8.625,5.25,0.23666201074841653
iYO844,8.625,6.0,0.26172034129824895
iYO844,8.625,6.75,0.2867786718480812
iYO844,8.625,7.5,0.3118370023979135
iYO844,8.625,8.25,0.33689533294774593
iYO844,8.625,9.0,0.36195366349757824
iYO844,8.625,9.75,0.38701199404741055
iYO844,8.625,10.5,0.41207032459724285
iYO844,8.625,11.25,0.4371286551470752
iYO844,8.625,12.0,0.4621869856969075
iYO844,8.625,12.75,0.4844039076890353
iYO844,8.625,13.5,0.5019062805492128
iYO844,8.625,14.25,0.5194086534093904
iYO844,8.625,15.0,0.5369110262695681
iYO844,8.625,15.75,0.5544133991297456
iYO844,8.625,16.5,0.5719157719899233
iYO844,8.625,17.25,0.5891759188447381
iYO844,8.625,18.0,0.6058992527857461
iYO844,8.625,18.75,0.622622586726754
iYO844,8.625,19.5,0.6241848146320939
iYO844,8.625,20.25,0.6241848146320914
iYO844,8.625,21.0,0.6241848146320971
iYO844,8.625,21.75,0.6241848146320905
iYO844,8.625,22.5,0.6241848146320905
iYO844,8.625,23.25,0.6241848146320905
iYO844,8.625,24.0,0.6241848146320905
iYO844,8.625,24.75,0.6241848146320905
iYO844,8.625,25.5,0.6241848146320905
iYO844,8.625,26.25,0.6241848146320905
iYO844,8.625,27.0,0.6241848146320905
iYO844,8.625,27.75,0.6241848146320905
iYO844,8.625,28.5,0.6241848146320905
iYO844,8.625,29.25,0.6241848146320905
iYO844,8.625,30.0,0.6241848146320905
iYO844,9.0,0.0,0.0
iYO844,9.0,0.75,0.09188054534938539
iYO844,9.0,1.5,0.11693887589921781
iYO844,9.0,2.25,0.14199720644904992
iYO844,9.0,3.0,0.16705553699888231
iYO844,9.0,3.75,0.19211386754871462
iYO844,9.0,4.5,0.21717219809854693
iYO844,9.0,5.25,0.24223052864837924
iYO844,9.0,6.0,0.26728885919821166
iYO844,9.0,6.75,0.29234718974804397
iYO844,9.0,7.5,0.3174055202978763
iYO844,9.0,8.25,0.34246385084770864
iYO844,9.0,9.0,0.36752218139754095
iYO844,9.0,9.75,0.39258051194737326
iYO844,9.0,10.5,0.41763884249720556
iYO844,9.0,11.25,0.442697173047038
iYO844,9.0,12.0,0.4677555035968703
iYO844,9.0,12.75,0.4928138341467026
iYO844,9.0,13.5,0.512716569668734
iYO844,9.0,14.25,0.5302189425289117
iYO844,9.0,15.0,0.5477213153890894
iYO844,9.0,15.75,0.5652236882492672
iYO844,9.0,16.5,0.5827260611094445
iYO844,9.0,17.25,0.6002284339696222
iYO844,9.0,18.0,0.617476945514135
iYO844,9.0,18.75,0.624184814632093
iYO844,9.0,19.5,0.624184814632089
iYO844,9.0,20.25,0.6241848146320871
iYO844,9.0,21.0,0.6241848146320871
iYO844,9.0,21.75,0.6241848146320933
iYO844,9.0,22.5,0.6241848146320874
iYO844,9.0,23.25,0.6241848146320874
iYO844,9.0,24.0,0.6241848146320874
iYO844,9.0,24.75,0.6241848146320874
iYO844,9.0,25.5,0.6241848146320874
iYO844,9.0,26.25,0.6241848146320874
iYO844,9.0,27.0,0.6241848146320874
iYO844,9.0,27.75,0.6241848146320874
iYO844,9.0,28.5,0.6241848146320874
iYO844,9.0,29.25,0.6241848146320874
iYO844,9.0,30.0,0.6241848146320874
iYO844,9.375,0.0,0.0
iYO844,9.375,0.75,0.09744906324934814
iYO844,9.375,1.5,0.12250739379918046
iYO844,9.375,2.25,0.14756572434901258
iYO844,9.375,3.0,0.17262405489884497
iYO844,9.375,3.75,0.19768238544867728
iYO844,9.375,4.5,0.22274071599850956
iYO844,9.375,5.25,0.24779904654834187
iYO844,9.375,6.0,0.27285737709817426
iYO844,9.375,6.75,0.29791570764800657
iYO844,9.375,7.5,0.3229740381978389
iYO844,9.375,8.25,0.34803236874767124
iYO844,9.375,9.0,0.37309069929750355
iYO844,9.375,9.75,0.39814902984733586
iYO844,9.375,10.5,0.4232073603971683
iYO844,9.375,11.25,0.4482656909470006
iYO844,9.375,12.0,0.4733240214968329
iYO844,9.375,12.75,0.49838235204666514
iYO844,9.375,13.5,0.5234406825964976
iYO844,9.375,14.25,0.5410292316484332
iYO844,9.375,15.0,0.558531604508611
iYO844,9.375,15.75,0.5760339773687886
iYO844,9.375,16.5,0.5935363502289652
iYO844,9.375,17.25,0.611038723089144
iYO844,9.375,18.0,0.6241848146320982
iYO844,9.375,18.75,0.624184814632102
iYO844,9.375,19.5,0.624184814632102
iYO844,9.375,20.25,0.624184814632102
iYO844,9.375,21.0,0.624184814632102
iYO844,9.375,21.75,0.624184814632102
iYO844,9.375,22.5,0.624184814632102
iYO844,9.375,23.25,0.624184814632102
iYO844,9.375,24.0,0.624184814632102
iYO844,9.375,24.75,0.624184814632102
iYO844,9.375,25.5,0.624184814632102
iYO844,9.375,26.25,0.624184814632102
iYO844,9.375,27.0,0.624184814632102
iYO844,9.375,27.75,0.624184814632102
iYO844,9.375,28.5,0.624184814632102
iYO844,9.375,29.25,0.624184814632102
iYO844,9.375,30.0,0.624184814632102
iYO844,9.75,0.0,0.0
iYO844,9.75,0.75,0.1030175811493109
iYO844,9.75,1.5,0.1280759116991433
iYO844,9.75,2.25,0.1531342422489757
iYO844,9.75,3.0,0.1781925727988081
iYO844,9.75,3.75,0.20325090334864046
iYO844,9.75,4.5,0.22830923389847288
iYO844,9.75,5.25,0.25336756444830527
iYO844,9.75,6.0,0.27842589499813764
iYO844,9.75,6.75,0.30348422554797
iYO844,9.75,7.5,0.3285425560978024
iYO844,9.75,8.25,0.3536008866476348
iYO844,9.75,9.0,0.3786592171974672
iYO844,9.75,9.75,0.40371754774729957
iYO844,9.75,10.5,0.42877587829713193
iYO844,9.75,11.25,0.45383420884696435
iYO844,9.75,12.0,0.47889253939679677
iYO844,9.75,12.75,0.5039508699466292
iYO844,9.75,13.5,0.5290092004964615
iYO844,9.75,14.25,0.5518395207679546
iYO844,9.75,15.0,0.5693418936281323
iYO844,9.75,15.75,0.5868442664883099
iYO844,9.75,16.5,0.6043466393484874
iYO844,9.75,17.25,0.6218490122086651
iYO844,9.75,18.0,0.6241848146320967
iYO844,9.75,18.75,0.6241848146321153
iYO844,9.75,19.5,0.6241848146320983
iYO844,9.75,20.25,0.6241848146320962
iYO844,9.75,21.0,0.6241848146320962
iYO844,9.75,21.75,0.6241848146320962
iYO844,9.75,22.5,0.6241848146320962
iYO844,9.75,23.25,0.6241848146320962
iYO844,9.75,24.0,0.6241848146320962
iYO844,9.75,24.75,0.6241848146320962
iYO844,9.75,25.5,0.6241848146320962
iYO844,9.75,26.25,0.6241848146320962
iYO844,9.75,27.0,0.6241848146320962
iYO844,9.75,27.75,0.6241848146320962
iYO844,9.75,28.5,0.6241848146320962
iYO844,9.75,29.25,0.6241848146320962
iYO844,9.75,30.0,0.6241848146320962
iYO844,10.125,0.0,0.0
iYO844,10.125,0.75,0.10858609904927348
iYO844,10.125,1.5,0.13364442959910605
iYO844,10.125,2.25,0.15870276014893844
iYO844,10.125,3.0,0.18376109069877086
iYO844,10.125,3.75,0.20881942124860323
iYO844,10.125,4.5,0.23387775179843562
iYO844,10.125,5.25,0.258936082348268
iYO844,10.125,6.0,0.2839944128981004
iYO844,10.125,6.75,0.30905274344793277
iYO844,10.125,7.5,0.3341110739977652
iYO844,10.125,8.25,0.35916940454759755
iYO844,10.125,9.0,0.3842277350974299
iYO844,10.125,9.75,0.40928606564726233
iYO844,10.125,10.5,0.43434439619709475
iYO844,10.125,11.25,0.4594027267469271
iYO844,10.125,12.0,0.4844610572967595
iYO844,10.125,12.75,0.5095193878465919
iYO844,10.125,13.5,0.5345777183964242
iYO844,10.125,14.25,0.5596360489462566
iYO844,10.125,15.0,0.580152182747654
iYO844,10.125,15.75,0.5976545556078314
iYO844,10.125,16.5,0.6151569284680092
iYO844,10.125,17.25,0.6241848146320874
iYO844,10.125,18.0,0.624184814632099
iYO844,10.125,18.75,0.624184814632099
iYO844,10.125,19.5,0.624184814632099
iYO844,10.125,20.25,0.624184814632099
iYO844,10.125,21.0,0.624184814632099
iYO844,10.125,21.75,0.624184814632099
iYO844,10.125,22.5,0.624184814632099
iYO844,10.125,23.25,0.624184814632099
iYO844,10.125,24.0,0.624184814632099
iYO844,10.125,24.75,0.624184814632099
iYO844,10.125,25.5,0.624184814632099
iYO844,10.125,26.25,0.624184814632099
iYO844,10.125,27.0,0.624184814632099
iYO844,10.125,27.75,0.624184814632099
iYO844,10.125,28.5,0.624184814632099
iYO844,10.125,29.25,0.624184814632099
iYO844,10.125,30.0,0.624184814632099
iYO844,10.5,0.0,0.0
iYO844,10.5,0.75,0.1141546169492362
iYO844,10.5,1.5,0.13921294749906865
iYO844,10.5,2.25,0.16427127804890107
iYO844,10.5,3.0,0.18932960859873327
iYO844,10.5,3.75,0.21438793914856566
iYO844,10.5,4.5,0.23944626969839797
iYO844,10.5,5.25,0.26450460024823025
iYO844,10.5,6.0,0.2895629307980623
iYO844,10.5,6.75,0.3146212613478946
iYO844,10.5,7.5,0.3396795918977269
iYO844,10.5,8.25,0.36473792244755926
iYO844,10.5,9.0,0.38979625299739157
iYO844,10.5,9.75,0.4148545835472239
iYO844,10.5,10.5,0.4399129140970563
iYO844,10.5,11.25,0.46497124464688855
iYO844,10.5,12.0,0.49002957519672086
iYO844,10.5,12.75,0.5150879057465532
iYO844,10.5,13.5,0.5401462362963856
iYO844,10.5,14.25,0.5652045668462179
iYO844,10.5,15.0,0.5902628973960502
iYO844,10.5,15.75,0.608464844727353
iYO844,10.5,16.5,0.6241848146320877
iYO844,10.5,17.25,0.6241848146320987
iYO844,10.5,18.0,0.6241848146320987
iYO844,10.5,18.75,0.6241848146320987
iYO844,10.5,19.5,0.6241848146320987
iYO844,10.5,20.25,0.6241848146320987
iYO844,10.5,21.0,0.6241848146320987
iYO844,10.5,21.75,0.6241848146320987
iYO844,10.5,22.5,0.6241848146320987
iYO844,10.5,23.25,0.6241848146320987
iYO844,10.5,24.0,0.6241848146320987
iYO844,10.5,24.75,0.6241848146320987
iYO844,10.5,25.5,0.6241848146320987
iYO844,10.5,26.25,0.6241848146320987
iYO844,10.5,27.0,0.6241848146320987
iYO844,10.5,27.75,0.6241848146320987
iYO844,10.5,28.5,0.6241848146320987
iYO844,10.5,29.25,0.6241848146320987
iYO844,10.5,30.0,0.6241848146320987
iYO844,10.875,0.0,0.0
iYO844,10.875,0.75,0.11972313484919911
iYO844,10.875,1.5,0.14478146539903158
iYO844,10.875,2.25,0.16983979594886395
iYO844,10.875,3.0,0.19489812649869637
iYO844,10.875,3.75,0.21995645704852873
iYO844,10.875,4.5,0.24501478759836112
iYO844,10.875,5.25,0.2700731181481935
iYO844,10.875,6.0,0.2951314486980259
iYO844,10.875,6.75,0.3201897792478583
iYO844,10.875,7.5,0.3452481097976907
iYO844,10.875,8.25,0.370306440347523
iYO844,10.875,9.0,0.39536477089735544
iYO844,10.875,9.75,0.4204231014471878
iYO844,10.875,10.5,0.4454814319970202
iYO844,10.875,11.25,0.47053976254685265
iYO844,10.875,12.0,0.495598093096685
iYO844,10.875,12.75,0.5206564236465173
iYO844,10.875,13.5,0.5457147541963497
iYO844,10.875,14.25,0.5707730847461822
iYO844,10.875,15.0,0.5958314152960146
iYO844,10.875,15.75,0.6192751338468655
iYO844,10.875,16.5,0.6241848146320987
iYO844,10.875,17.25,0.6241848146320876
iYO844,10.875,18.0,0.6241848146320876
iYO844,10.875,18.75,0.6241848146320876
iYO844,10.875,19.5,0.6241848146320876
iYO844,10.875,20.25,0.6241848146320876
iYO844,10.875,21.0,0.6241848146320876
iYO844,10.875,21.75,0.6241848146320876
iYO844,10.875,22.5,0.6241848146320876
iYO844,10.875,23.25,0.6241848146320876
iYO844,10.875,24.0,0.6241848146320876
iYO844,10.875,24.75,0.6241848146320876
iYO844,10.875,25.5,0.6241848146320876
iYO844,10.875,26.25,0.6241848146320876
iYO844,10.875,27.0,0.6241848146320876
iYO844,10.875,27.75,0.6241848146320876
iYO844,10.875,28.5,0.6241848146320876
iYO844,10.875,29.25,0.6241848146320876
iYO844,10.875,30.0,0.6241848146320876
iYO844,11.25,0.0,0.0
iYO844,11.25,0.75,0.1252916527491617
iYO844,11.25,1.5,0.15034998329899435
iYO844,11.25,2.25,0.1754083138488267
iYO844,11.25,3.0,0.2004666443986591
iYO844,11.25,3.75,0.22552497494849147
iYO844,11.25,4.5,0.25058330549832386
iYO844,11.25,5.25,0.2756416360481563
iYO844,11.25,6.0,0.3006999665979887
iYO844,11.25,6.75,0.325758297147821
iYO844,11.25,7.5,0.3508166276976534
iYO844,11.25,8.25,0.3758749582474858
iYO844,11.25,9.0,0.4009332887973182
iYO844,11.25,9.75,0.42599161934715063
iYO844,11.25,10.5,0.45104994989698294
iYO844,11.25,11.25,0.47610828044681536
iYO844,11.25,12.0,0.5011666109966477
iYO844,11.25,12.75,0.5262249415464801
iYO844,11.25,13.5,0.5512832720963126
iYO844,11.25,14.25,0.576341602646145
iYO844,11.25,15.0,0.6013999331959774
iYO844,11.25,15.75,0.6241848146320934
iYO844,11.25,16.5,0.6241848146320987
iYO844,11.25,17.25,0.6241848146320971
iYO844,11.25,18.0,0.6241848146320971
iYO844,11.25,18.75,0.6241848146320971
iYO844,11.25,19.5,0.6241848146320971
iYO844,11.25,20.25,0.6241848146320971
iYO844,11.25,21.0,0.6241848146320971
iYO844,11.25,21.75,0.6241848146320971
iYO844,11.25,22.5,0.6241848146320971
iYO844,11.25,23.25,0.6241848146320971
iYO844,11.25,24.0,0.6241848146320971
iYO844,11.25,24.75,0.6241848146320971
iYO844,11.25,25.5,0.6241848146320971
iYO844,11.25,26.25,0.6241848146320971
iYO844,11.25,27.0,0.6241848146320971
iYO844,11.25,27.75,0.6241848146320971
iYO844,11.25,28.5,0.6241848146320971
